method,mode,case_id,source_model,trajectory_type,trajectory_duration_s,shape,time_s,C_true,ESR_true,C_est,ESR_est
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.31668,8.3136664e-05,0.05,8.35518998723565e-05,0.0497170469978316
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.33684,8.3132632e-05,0.05,8.27208092260619e-05,0.0505190847166068
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.35952,8.3128096e-05,0.05,8.30589946582792e-05,0.0497096313895473
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.37968,8.3124064e-05,0.05,8.28161781950268e-05,0.0500718794555776
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.39984,8.3120032e-05,0.05,8.26305143392037e-05,0.0507423906179518
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.42,8.3116e-05,0.05,8.2988278829996e-05,0.0501149057959092
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.44016,8.3111968e-05,0.05,8.3105893507363e-05,0.0496827761027627
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.46032,8.3107936e-05,0.05,8.32174056251777e-05,0.0499218269401895
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.48048,8.3103904e-05,0.05,8.31531507424896e-05,0.0506894362136347
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.50064,8.3099872e-05,0.05,8.28219749474963e-05,0.0503412660136083
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.52332,8.3095336e-05,0.05,8.28399391608177e-05,0.050552194232276
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.54348,8.3091304e-05,0.05,8.29988977747876e-05,0.0505886873557286
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.56364,8.3087272e-05,0.05,8.28130588324821e-05,0.0498765513831177
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.5838,8.308324e-05,0.05,8.29051531988946e-05,0.0496334271722356
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.60396,8.3079208e-05,0.05,8.27703767685523e-05,0.0504334668867264
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.62412,8.3075176e-05,0.05,8.30364833758576e-05,0.0506068253475445
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.64428,8.3071144e-05,0.05,8.2735697564354e-05,0.0499436112958605
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.66444,8.3067112e-05,0.05,8.27550217148115e-05,0.0496207990240211
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.68712,8.3062576e-05,0.05,8.30271921305917e-05,0.0502756908560812
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.70728,8.3058544e-05,0.05,8.28377719288111e-05,0.0496819072639121
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.72744,8.3054512e-05,0.05,8.30636873040332e-05,0.0499178562160554
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.7476,8.305048e-05,0.05,8.22705423048683e-05,0.0508138685987261
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.76776,8.3046448e-05,0.05,8.26724029740701e-05,0.0503344786860849
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.78792,8.3042416e-05,0.05,8.28378485997525e-05,0.0496661169323417
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.80808,8.3038384e-05,0.05,8.31195621026127e-05,0.0498296095356238
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.82824,8.3034352e-05,0.05,8.26681311283686e-05,0.0506502044197236
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.85092,8.3029816e-05,0.05,8.30636782978987e-05,0.0496965113572664
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.87108,8.3025784e-05,0.05,8.22849638058587e-05,0.0503988987987487
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.89124,8.3021752e-05,0.05,8.2640574525049e-05,0.0506025586213551
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.9114,8.301772e-05,0.05,8.27008475752958e-05,0.050005931662718
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.93156,8.3013688e-05,0.05,8.29559729090243e-05,0.0496236782506637
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.95172,8.3009656e-05,0.05,8.2424749900078e-05,0.0502533111069421
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.97188,8.3005624e-05,0.05,8.27109921637882e-05,0.0507200178315801
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,84.99204,8.3001592e-05,0.05,8.27064670085213e-05,0.0501309180678256
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.01472,8.2997056e-05,0.05,8.28724456440064e-05,0.0506325331921364
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.03488,8.2993024e-05,0.05,8.30259627736598e-05,0.0504937966532102
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.05504,8.2988992e-05,0.05,8.31354773271078e-05,0.0497838802327145
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.0752,8.298496e-05,0.05,8.32013490824248e-05,0.0498033090400252
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.09536,8.2980928e-05,0.05,8.29415894590414e-05,0.0505488183920536
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.11552,8.2976896e-05,0.05,8.31462033685792e-05,0.0505264282203972
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.13568,8.2972864e-05,0.05,8.27234427002147e-05,0.0498305137246853
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.15584,8.2968832e-05,0.05,8.32176194004063e-05,0.0496359926642355
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.17852,8.2964296e-05,0.05,8.29604067561591e-05,0.0500517714116691
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.19868,8.2960264e-05,0.05,8.30185274547295e-05,0.0495961834218303
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.21884,8.2956232e-05,0.05,8.30129222352533e-05,0.0501380585448669
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.239,8.29522e-05,0.05,8.28559455107976e-05,0.0507958456202187
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.25916,8.2948168e-05,0.05,8.31458112382744e-05,0.0501103369011513
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.27932,8.2944136e-05,0.05,8.29645206000808e-05,0.0496568510798064
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.29948,8.2940104e-05,0.05,8.26868756013953e-05,0.05006105402975
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.32216,8.2935568e-05,0.05,8.30756829669896e-05,0.0498210425801079
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.34232,8.2931536e-05,0.05,8.27396454829566e-05,0.0497092846742051
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.36248,8.2927504e-05,0.05,8.27904461216919e-05,0.0505998715890326
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.38264,8.2923472e-05,0.05,8.28150869387381e-05,0.0506247806664415
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.4028,8.291944e-05,0.05,8.24543241928609e-05,0.0499626532343944
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.42296,8.2915408e-05,0.05,8.27746872141915e-05,0.0497399911447004
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.44312,8.2911376e-05,0.05,8.32612479772509e-05,0.0502981680220212
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.46328,8.2907344e-05,0.05,8.27236385073106e-05,0.0507264480447534
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.48596,8.2902808e-05,0.05,8.31675979722924e-05,0.0499952536676992
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.50612,8.2898776e-05,0.05,8.26429826624859e-05,0.0507368624499704
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.52628,8.2894744e-05,0.05,8.31018992965736e-05,0.0502409653540116
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.54644,8.2890712e-05,0.05,8.30704853031392e-05,0.0496320748727258
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.5666,8.288668e-05,0.05,8.27123077719761e-05,0.0499099730449187
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.58676,8.2882648e-05,0.05,8.27723697650897e-05,0.0507549108575928
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.60692,8.2878616e-05,0.05,8.26455310617566e-05,0.050480327879187
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.62708,8.2874584e-05,0.05,8.28367882325686e-05,0.0497805466298277
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.64976,8.2870048e-05,0.05,8.28315003229393e-05,0.0505659492522512
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.66992,8.2866016e-05,0.05,8.30676769749206e-05,0.0498680400486927
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.69008,8.2861984e-05,0.05,8.32351561972825e-05,0.0496473377882956
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.71024,8.2857952e-05,0.05,8.27366318752877e-05,0.0503944357108572
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.7304,8.285392e-05,0.05,8.26848967340008e-05,0.0506960385197663
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.75056,8.2849888e-05,0.05,8.27577415910886e-05,0.0500629267384418
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.77072,8.2845856e-05,0.05,8.30668088597555e-05,0.0496377818767218
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.79088,8.2841824e-05,0.05,8.21792770909443e-05,0.0502358320819957
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.81356,8.2837288e-05,0.05,8.29019274530951e-05,0.0497801868287735
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.83372,8.2833256e-05,0.05,8.27744350572376e-05,0.0498431652614331
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.85388,8.2829224e-05,0.05,8.22556618609563e-05,0.0506110978378991
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.87404,8.2825192e-05,0.05,8.27536644153731e-05,0.0504342192559438
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.8942,8.282116e-05,0.05,8.31157884757979e-05,0.0497301298392159
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.91436,8.2817128e-05,0.05,8.29410461444074e-05,0.0497748703433153
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.93452,8.2813096e-05,0.05,8.23114532455907e-05,0.0504874972241548
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.95468,8.2809064e-05,0.05,8.25847544936121e-05,0.0505711388443605
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.97736,8.2804528e-05,0.05,8.32114763747921e-05,0.0501530709657289
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,85.99752,8.2800496e-05,0.05,8.26673578139615e-05,0.0506636618310635
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.01768,8.2796464e-05,0.05,8.2621234806057e-05,0.0501441732253148
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.03784,8.2792432e-05,0.05,8.28711950085894e-05,0.0496567497021456
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.058,8.27884e-05,0.05,8.29584212401487e-05,0.049984317123587
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.07816,8.2784368e-05,0.05,8.25853506084254e-05,0.0506645717078911
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.09832,8.2780336e-05,0.05,8.24329080891087e-05,0.0502751501871658
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.11848,8.2776304e-05,0.05,8.2928000138074e-05,0.0496332810781749
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.14116,8.2771768e-05,0.05,8.25061987342881e-05,0.0505133464893057
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.16132,8.2767736e-05,0.05,8.29619074625765e-05,0.0499028961650067
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.18148,8.2763704e-05,0.05,8.28114484685437e-05,0.0497498817875938
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.20164,8.2759672e-05,0.05,8.24852024340615e-05,0.0505943500267942
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.2218,8.275564e-05,0.05,8.28524538303939e-05,0.0505527328786658
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.24196,8.2751608e-05,0.05,8.31551665034316e-05,0.0499434513593201
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.26212,8.2747576e-05,0.05,8.29494809060587e-05,0.0497359710315278
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.28228,8.2743544e-05,0.05,8.24653357052404e-05,0.0504094719546417
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.30496,8.2739008e-05,0.05,8.27557251659234e-05,0.0496497542883119
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.32512,8.2734976e-05,0.05,8.27366092982198e-05,0.0499396711712592
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.34528,8.2730944e-05,0.05,8.23499753142182e-05,0.0507178649879608
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.36544,8.2726912e-05,0.05,8.25216785940118e-05,0.050265832941233
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.3856,8.272288e-05,0.05,8.28495293714866e-05,0.0496453688637065
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.40576,8.2718848e-05,0.05,8.27906494726674e-05,0.0498895126706993
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.42592,8.2714816e-05,0.05,8.25113011647566e-05,0.0506721216617558
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.44608,8.2710784e-05,0.05,8.23982021134474e-05,0.0504132920047582
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.46876,8.2706248e-05,0.05,8.2898796632065e-05,0.0504709397216825
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.48892,8.2702216e-05,0.05,8.25506495253706e-05,0.0507124526600778
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.50908,8.2698184e-05,0.05,8.28611831332611e-05,0.0499936555999446
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.52924,8.2694152e-05,0.05,8.22132852478139e-05,0.0497330356659874
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.5494,8.269012e-05,0.05,8.25626737472664e-05,0.0502755367361503
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.56956,8.2686088e-05,0.05,8.22986685996797e-05,0.0506902929216298
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.58972,8.2682056e-05,0.05,8.25912302218753e-05,0.0500652186452043
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.6124,8.267752e-05,0.05,8.22882097232164e-05,0.0506678581901628
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.63256,8.2673488e-05,0.05,8.28052642289554e-05,0.0503688590375717
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.65272,8.2669456e-05,0.05,8.21474775909146e-05,0.0498111407895354
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.67288,8.2665424e-05,0.05,8.24498812033785e-05,0.049899922391521
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.69304,8.2661392e-05,0.05,8.22964867432863e-05,0.0506676942332982
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.7132,8.265736e-05,0.05,8.30074072608564e-05,0.0503419355122831
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.73336,8.2653328e-05,0.05,8.27973881890776e-05,0.0497974747182001
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.75352,8.2649296e-05,0.05,8.27970328555934e-05,0.0497886591340888
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.7762,8.264476e-05,0.05,8.27887778529558e-05,0.0500583474764094
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.79636,8.2640728e-05,0.05,8.24171989579627e-05,0.0495998068621459
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.81652,8.2636696e-05,0.05,8.26756717413648e-05,0.0501081613561762
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.83668,8.2632664e-05,0.05,8.22096374394411e-05,0.05064671381023
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.85684,8.2628632e-05,0.05,8.23488636201289e-05,0.0501474166954397
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.877,8.26246e-05,0.05,8.27294485938756e-05,0.0496352074843002
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.89716,8.2620568e-05,0.05,8.26069528733744e-05,0.0500534319505948
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.91732,8.2616536e-05,0.05,8.29869762294822e-05,0.0507022302327113
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.94,8.2612e-05,0.05,8.28565881582026e-05,0.0497651871528469
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.96016,8.2607968e-05,0.05,8.2791524414581e-05,0.0505544972610466
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,86.98032,8.2603936e-05,0.05,8.21011086172709e-05,0.0505447200989362
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,87.00048,8.2599904e-05,0.05,8.29946653059448e-05,0.0498296918637889
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,87.02064,8.2595872e-05,0.05,8.26960788492137e-05,0.0496449737210876
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,87.0408,8.259184e-05,0.05,8.23754391858208e-05,0.0505161604725222
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,87.06096,8.2587808e-05,0.05,8.25045820050014e-05,0.0506800417251092
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,87.08112,8.2583776e-05,0.05,8.27742745118627e-05,0.0497719665929134
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,87.1038,8.257924e-05,0.05,8.20823091648373e-05,0.0507619275307536
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,87.12396,8.2575208e-05,0.05,8.22792060205727e-05,0.0502312344751844
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,87.14412,8.2571176e-05,0.05,8.24140390758586e-05,0.0497224839975116
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,87.16428,8.2567144e-05,0.05,8.2310075167533e-05,0.0499319308416355
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,87.18444,8.2563112e-05,0.05,8.21423996029986e-05,0.0506545108384486
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,87.2046,8.255908e-05,0.05,8.23015339271795e-05,0.0503439750901736
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,87.22476,8.2555048e-05,0.05,8.27292753547372e-05,0.0497118806140844
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,87.24492,8.2551016e-05,0.05,8.27654716211559e-05,0.0498668615786736
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,87.2676,8.254648e-05,0.05,8.29818875967676e-05,0.0497693509655192
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,87.28776,8.2542448e-05,0.05,8.28376731794383e-05,0.0494764510838054
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,87.30792,8.2538416e-05,0.05,8.23629444180997e-05,0.0504348238456943
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,87.32808,8.2534384e-05,0.05,8.24399492133682e-05,0.050704450701861
